366,2905,3452,2089,295,1231,2946,4011,3667,3250,1329,838,3450,3,3341,4024,1897,1688,945,2872,3233,1003,1362,164,2695,2575,760,1324,2190,6,3465,2453,2392,2475,2890,950,3023,977,1505,899,3209,2031,1788,390,2832,3650,3476,3461,347,406
1121,308,2235,356,2456,842,2879,3553,536,2529,3727,258,1118,1067,2594,3099,1151,162,598,769,1535,2481,3038,52,1227,86,287,3648,2113,2499,912,1521,2209,1533,2540,3735,1477,1620,2530,1017,1544,235,37,1617,2570,1717,4048,510,2948,1525
3640,3739,133,565,4027,1483,472,2705,1027,2061,1080,577,3726,3149,3111,1775,4055,1057,908,1985,2827,1657,1763,2827,2534,1822,186,117,2118,2698,1872,3207,539,1787,2673,1212,2449,3324,1670,247,3713,2013,2202,2177,236,3450,290,257,1308,659
2332,2895,1703,2313,3695,1084,1206,2782,1419,1180,2340,1198,3588,1712,2524,3096,1439,1777,2074,3147,2021,2924,66,2197,284,789,1742,1204,3420,1295,382,696,871,3341,56,1606,2383,1327,1574,1963,318,3789,793,1224,3183,3721,3878,1558,2843,4036
2835,3720,995,1036,709,956,891,2493,3913,755,18,2774,2686,3325,30,241,499,176,2784,737,259,1077,91,2965,3832,3735,2424,3937,3905,54,3876,1300,3041,3327,4024,1298,1388,3336,2727,1026,4055,3918,4048,2267,3397,171,2138,2320,9,2950
2138,1401,1432,2054,4073,3154,1816,2755,1298,474,2729,1494,413,863,3824,2521,3669,3207,1305,1182,3567,2202,1726,3827,3170,3911,404,3689,1472,457,3360,3719,1368,520,3337,1320,3188,194,728,460,26,749,3051,3028,1067,2596,312,1730,482,2679
3432,2287,2731,986,3385,1315,521,1042,3064,527,1658,848,2415,1515,3721,1935,1215,1768,1952,1729,3133,16,1377,3556,460,2338,2247,3070,1637,1855,2505,1628,2815,2399,2524,3342,2239,113,3921,3674,1773,3833,1434,3795,2145,3217,2219,2749,2076,3797
421,727,1668,3847,2463,3308,1661,1731,2365,431,1893,3717,768,3690,1369,2894,1457,1867,3746,322,2594,3557,2603,4003,2976,1753,1913,2408,3608,399,507,1575,2430,2186,1294,499,2864,1595,746,2101,2583,3029,887,2653,193,2014,1182,1632,334,3544
3092,2733,2828,2588,1413,3375,367,117,2224,1522,2900,3186,3034,3309,3366,271,671,3798,1186,1207,1280,4091,443,1771,3118,3895,3181,4029,3627,2055,910,217,1010,2563,2398,723,1720,465,1306,2359,321,985,3764,4038,2526,3057,2443,892,887,284
3274,25,3304,1255,861,1064,1965,3953,465,1096,1419,756,108,2980,513,3723,3866,2101,3523,1496,113,1616,695,1663,2773,1043,835,3709,2074,3969,3477,1370,2290,1091,3100,3148,1892,2323,3948,3284,2123,3605,3096,3943,1008,3600,929,3339,1679,2027
1616,2209,128,3135,535,1814,881,2998,3776,3145,898,3862,1020,2839,4001,1052,3247,2763,2370,2132,1976,287,675,3146,3149,3036,1156,1156,487,2031,3821,2580,2028,3630,3268,1248,2453,3332,570,3744,976,2845,384,1643,633,2336,1608,2255,3523,1762
380,1708,3331,1893,279,1029,1235,2392,719,1616,2856,3465,736,513,1547,3124,273,2146,776,3518,2215,2022,2410,2887,829,133,2423,3098,1082,242,2527,2924,384,3201,2977,3114,3049,639,574,267,1493,3921,3687,1044,485,2586,709,2500,2355,262
1560,840,2492,374,3201,2867,3011,3516,3709,790,2651,507,1626,3279,1477,1760,2888,2269,4055,2582,3189,707,3301,1737,3036,2490,514,901,323,3826,168,3119,3159,918,2546,945,4019,1378,1308,1688,3029,2429,703,1768,535,1374,677,1193,3465,2969
3778,1897,1548,2004,947,357,586,2428,3499,668,71,2043,2271,2042,130,2066,1343,3618,2599,1980,2169,2301,2949,2883,993,1502,1640,1479,2011,1270,4007,659,2192,3108,2907,3372,2448,2632,943,485,4026,88,1355,2992,193,3251,797,285,2027,2343
1427,3874,1844,466,2285,3076,1630,700,302,3850,3449,2228,2037,2319,1724,1444,3760,3016,1710,2942,1054,2718,1861,1552,824,1519,1672,2513,524,1622,3244,928,1442,3663,564,438,2678,2170,1908,852,2362,3684,3712,2717,1268,1754,2488,1986,2245,2607
3260,3844,1338,739,3026,3155,2833,1815,2499,2511,3485,4080,2744,2531,1960,1378,2973,2582,868,1994,2620,2336,1702,240,2893,1729,3991,2627,220,2791,3014,1446,1611,3678,14,24,2423,3158,3318,1645,2835,1059,520,2730,3850,1997,718,1569,149,1654
2899,2358,3590,2401,1944,2523,372,4002,3808,2248,1386,24,2178,662,303,1178,3925,1152,3621,1205,3622,1377,1783,2197,2553,1127,752,3125,1283,1527,397,2903,2958,1514,1351,711,942,1971,2213,189,849,3691,148,1355,3512,2696,1355,3012,318,341
2433,3869,3916,1494,1769,166,3131,3697,3183,2355,1873,2631,1812,911,2115,430,413,667,2841,312,2779,3515,2712,1531,41,1269,1500,2732,3319,2818,2569,1327,714,3897,465,3033,483,2066,61,534,3947,2292,1665,998,2591,2867,919,3964,130,64
1429,2832,835,3888,2808,3217,3607,1370,2880,1176,3913,3577,3691,2975,3321,2859,895,3829,1656,1132,2052,1360,2583,199,3689,2906,2461,3834,3755,2585,2184,2613,3984,3098,814,3129,318,535,3678,1279,3808,2252,3799,1869,2299,3032,824,3866,650,369
237,332,1780,2492,227,3907,1538,3658,2539,3052,1879,2739,1826,2878,3424,228,1064,1981,1727,2541,940,1572,2231,823,3532,2241,2607,932,1473,1351,771,2700,2080,955,3707,1829,245,856,3023,697,1535,1847,2869,950,3669,2958,3745,0,1809,3301
3641,718,1502,974,1644,2499,1144,1048,3103,3718,1371,3937,3498,2782,3493,1696,3807,1069,175,1249,618,2793,2822,2870,3244,3318,1754,3937,3636,2639,1311,2414,2356,1647,76,1598,2488,3404,3639,1286,1063,1101,3010,529,1868,3959,2283,3183,4079,762
796,1240,803,95,2839,3085,1984,2826,3980,1460,3735,2962,446,2830,960,902,2133,3176,2517,3091,2720,2523,1869,3106,3321,2449,1240,1810,1335,226,2756,2145,538,1763,2567,3609,445,2035,1236,3938,710,2494,3725,2879,1012,3742,3834,3345,1430,2773
1482,3523,871,3497,3522,182,1383,1356,3333,2076,1499,1268,633,2640,3459,3528,3136,2150,3029,1019,2923,3667,2389,3011,2803,2374,1752,192,3220,1484,2212,1131,898,3678,3510,3620,4085,3694,1409,1154,3745,2601,2574,2507,2720,1199,913,3386,4063,482
648,238,3957,876,1556,1189,1023,954,3714,3371,2240,997,1469,348,1048,705,3201,3331,1305,3698,666,3873,1894,686,1475,3128,117,1208,3082,1893,3717,2022,2354,4071,3193,3252,1054,3882,3896,1079,3548,3780,2818,2007,3669,2113,3715,1133,367,184
727,3095,1925,1397,3472,141,3106,1820,2657,2114,300,2293,918,1209,3039,1477,1381,2661,3007,3867,3449,1565,2411,1382,1952,3123,4026,2955,1890,1364,3249,2048,2875,2817,3096,1996,2689,2647,3502,1172,3207,3832,2499,1960,2516,1808,2563,3111,3229,609
2031,1437,1624,1401,3373,143,2555,1460,3552,2960,1952,507,1444,3162,3317,3908,2606,2964,3119,2006,1105,930,1004,1305,2488,409,1708,1566,1764,387,1654,1952,1208,2738,720,2132,628,499,2370,3535,3581,1245,2670,875,2275,3528,4006,3123,3818,2510
