0,0,0,0,0,0,0,0,0,0,0,1612,1742,2986,2459,4065,1433,2597,1578,873,3399,1336,238,3453,2885,3747,1732,3768,1101,850,3416,1011,1984,2348,3359,3664,134,3718,559,3285,545,1811,631,461,1992,1021,2257,882,1199,1682
0,0,0,0,0,0,0,0,0,0,0,0,3450,3390,3195,749,112,4074,1664,1161,3922,721,805,152,2750,3241,3936,2713,1326,3949,834,3984,2373,2033,24,2317,2974,2131,2015,2784,2759,1865,2764,2868,244,827,419,1637,2605,1624
0,0,0,0,0,0,0,0,0,0,0,0,0,3123,3934,979,14,907,3281,3264,2886,2518,3421,2921,3967,1439,2541,3045,997,3476,1221,2093,1131,2763,3720,2150,2210,3430,1583,1357,3929,3113,431,761,2326,58,590,1546,1269,2148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,567,1800,168,541,730,473,2660,1931,2840,2527,3698,3454,31,2758,1989,2229,333,1593,1340,718,4025,3257,942,100,2165,2373,2328,1676,2854,753,4016,556,1979,3830,3333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,2243,3714,1275,1886,3257,1863,4002,3804,3886,2152,2095,549,575,3728,3399,2387,1930,2889,1931,2753,2906,2166,2272,2642,644,2793,288,97,2009,1352,31,570,3053,1209
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,323,885,1000,2236,2504,3617,1909,1919,230,295,2208,3906,929,2803,1382,428,1350,4044,3002,2812,1133,3106,3856,1834,1914,830,520,3103,1554,330,2566,295,1163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,2845,3429,3854,1233,1812,3008,2206,3610,3492,986,1286,100,1278,2873,3924,2280,821,1940,2040,2952,2599,2986,1217,856,1607,2776,1979,3087,2753,1723,1338,2684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3588,1125,3218,1596,2539,423,2894,963,767,4024,1874,1630,797,3098,3755,1897,3213,1492,1610,3435,73,2186,1814,1590,4015,1714,3160,3948,1044,1210,859,2163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,2014,3137,988,648,3808,1866,3351,2897,709,3463,2970,3908,1041,1289,1400,3634,1061,2423,1535,1003,760,3793,1785,1067,2039,1277,3051,838,99,304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,3733,3754,3614,1757,178,979,1308,2903,2277,1958,3800,3224,433,3629,2565,1872,3143,1561,3526,1092,1568,2651,24,3699,1349,860,1946,1835,2279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661,1655,3840,3429,3978,3637,2741,3752,2259,1895,3846,2215,3783,3780,3910,3430,710,3448,3786,1128,3578,3199,3455,1999,230,2826,3979,1000,3801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,3324,2616,565,2278,1180,2324,2057,3191,2116,1815,3582,199,3735,2832,1885,2547,1634,3405,3831,2723,2790,121,97,2563,1509,3671,3342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,1209,1660,2569,4015,242,2681,2113,2556,3965,3485,1319,4040,966,884,3352,3538,1054,1445,3572,3741,3486,826,3856,2959,795,2627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,3589,2959,2640,3389,1878,2551,1543,1139,1184,1309,1584,3181,2924,3448,2280,3905,1835,1199,2105,2223,2117,2468,1424,1310,2037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,931,361,1263,3063,3963,2166,2729,2547,3458,3168,1306,3069,336,3565,3186,1694,2903,994,3986,699,1567,2067,2665,2476
